url	nama	harga	jenis	address	aircon	free_wifi	kamar_mandi_dalam	fasilitas_kamar	fasilitas_kost
https://www.sewakost.com/jakarta/selatan/rumah-kost-karyawati-pasutri-baru-di-jl-keselamatan-18-tebet-17834.html	Rumah kost Karyawati, pasutri baru  di  jl keselamatan 18 (TEBET) 	Rp 1.750.000	Kost Campur	Jalan Keselamatan 18 RT09/RW03 (Tebet)	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Dapur', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kos-mampang-duren-tiga-kuningan-tendean-gatot-subroto-sudirman-blok-m-kebayoran-baru-63223.html	Kos mampang duren tiga kuningan tendean gatot subroto sudirman blok m kebayoran baru	Rp 2.000.000	Kost Campur	Jl. Mampang Prapatan XVIII PLK No.38	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Pembantu', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kos-modern-nyaman-omah-eyang-kebayoran-jaksel-63199.html	Kos modern nyaman Omah Eyang Kebayoran Jaksel	Rp 2.800.000	Kost Putri	Jl Benda 1 N0 10, pulo, Kebayoran Baru, Jaksel	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Cuci Setrika', 'Mesin Cuci (Cuci Sendiri)', 'Pembantu', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/di-jual-di-sewakan-kost-bang-ori-63198.html	Di jual / Di sewakan Kost Bang Ori	Rp 1.400.000	Kost Putri	Jl.Kembang No. 40, Kwitang, Kec senen, Kota Jakarta Pusat	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam']	['Keamanan']
https://www.sewakost.com/jakarta/selatan/naya-setiabudi-jakarta-63139.html	Naya Setiabudi Jakarta	Rp 6.500.000	Kost Campur	Jl. Setiabudi Timur IV/No.35	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Dapur', 'Air Minum', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/biliq-u-kostel-63075.html	BILIQ U KOSTEL	Rp 3.650.000	Kost Putri	Jl. Asem 2 Komplek BKI B No. 5, Cipete Selatan, Jakarta Selatan, DKI Jakarta	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-murah-nyaman-dan-resik-62963.html	Kost Murah, Nyaman dan Resik	Rp 1.500.000	Kost Campur	Jalan Rusa I no 25, Manggarai Selatan, Tebet, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Dapur', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-putri-terogong-62964.html	KOST PUTRI - Terogong 	Rp 1.300.000	Kost Putri	Jl. Terogong (Gg. Alit II) - Fatmawati	Ya	Tidak	Ya	['Spring Bed', 'Perabot', 'AC', 'Kamar Mandi Dalam']	['Dapur', 'Mesin Cuci (Cuci Sendiri)', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-tebet-timur-seperti-apartemen-studio-62950.html	Kost Tebet Timur Seperti Apartemen Studio	Rp 2.700.000	Kost Campur	Jl. Tebet Timur Dalam, Tebet, Jakarta Selatan	Ya	Ya	Ya	['Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-eksklusif-radio-dalam-62935.html	kost eksklusif radio dalam	Rp 2.800.000	Kost Campur	jl. anggrek no. 2 radio dalam	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Dapur', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-63-non-ac-kmr-hadap-taman-khusus-pria-cilandak-dekat-sta-mrt-fmwti-pintu-tol-mall-citos-62863.html	KOST 63 NON AC (KMR HADAP TAMAN) KHUSUS PRIA, CILANDAK, DEKAT STA MRT FMWTI, PINTU TOL MALL CITOS	Rp 700.000	Kost Putra	Jl H Subuh no 63 Cilandak Timur Pasar Minggi. Iakarta Selatan	Tidak	Tidak	Tidak	['Spring Bed', 'Perabot', 'AC', 'Kulkas']	['Dapur', 'Cuci Setrika', 'Mesin Cuci (Cuci Sendiri)', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/basender-living-kost-59297.html	Basender Living Kost	Rp 2.200.000	Kost Campur	Jln. PANCORAN BARAT 6 No. B.43 RT/RW 010/006 Kelurahan PANCORAN Kecamatan PANCORAN Jakarta Selatan 12780	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kemang-eleven-homestay-62810.html	Kemang Eleven Homestay	Rp 4.000.000	Kost Campur	Jl. Kemang Raya No.11, Bangka, Mampang Prapatan, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kos-muslimah-rumah-nadine-48566.html	Kos Muslimah RUMAH NADINE	Rp 2.300.000	Kost Putri	JL Pepaya No 5 RT 3 RW 6 Pejaten Barat Ps Minggu Jakarta Selatan (Belakang Circle K)	Ya	Ya	Ya	[]	[]
https://www.sewakost.com/jakarta/selatan/kos-pet-friendly-62646.html	Kos Pet Friendly	Rp 3.500.000	Kost Putri	Jl. Kemang I	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Cuci Setrika', 'Pembantu', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-murah-ibu-siti-urpiyah-dekat-pangeran-antasari-jakarta-selatan-62615.html	Kost Murah Ibu Siti Urpiyah dekat Pangeran Antasari Jakarta Selatan	Rp 950.000	Kost Campur	Jl. Kh Naim 1 rt 04/11 No 16 cipete Jakarta selatan	Tidak	Tidak	Ya	['Spring Bed', 'Kamar Mandi Dalam']	['Dapur', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/zahira-house-62058.html	Zahira house	Rp 3.500.000	Kost Campur	Tebet barat 8 no 35	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Dapur', 'Mesin Cuci (Cuci Sendiri)', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/gs-kost-kebayoran-lama-jakarta-selatan-62604.html	GS Kost Kebayoran Lama Jakarta Selatan	Rp 950.000	Kost Campur	Jl. AA no.12 rt.11 rw.03 samping TIKI dan musholla Al Amin Pos Pengumben JKebayoran Lama, Jakarta Selatan	Ya	Tidak	Ya	['Spring Bed', 'Perabot', 'AC', 'Kamar Mandi Dalam']	['Dapur', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-bu-umi-62571.html	Kost Bu umi	Rp 1.65	Kost Campur	Jalan pal batu 1 no 10 Menteng dalam Tebet Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Dapur', 'Air Minum', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-bu-iin-blok-m-hp-0822493188900-62544.html	kost Bu iin Blok M (hp 0822493188900)	Rp 2.900.000	Kost Campur	Jl Pulo Raya 2 No 5 Kebayoran Baru Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Televisi', 'Dapur', 'Air Minum']
https://www.sewakost.com/jakarta/selatan/griya-bangka-kost-nyaman-dan-aman-62494.html	Griya  Bangka kost  nyaman dan aman	Rp 2.000.000	Kost Campur	Jl Bangka Raya nom 53 A RT 011 RW 03 Kec PelaMampang Kel Mampang Prapatan Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-murah-62401.html	KOST MURAH	Rp 700	Kost Campur	JLN PANCORAN BARAT 7 NO. 29 , RT08/RW06, DUREN TIGA PANCORAN JAKARTA SELATAN	Tidak	Tidak	Tidak	['Perabot', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Dapur', 'Pembantu', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-putri-62388.html	KOST PUTRI	Rp 850.000	Kost Putri	Jl. Kebagusan 1 Gang Asem No 111, RT/RW 07/07	Ya	Ya	Ya	['Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kosan-putri-asri-kekeluargaan-aman-amp-tenang-di-cilandak-kko-62166.html	Kosan Putri, Asri, Kekeluargaan, Aman & Tenang di Cilandak KKO	Rp 800.000	Kost Putri	Jalan margasatwa barat gg. melati no.25C RT 001 / RW 06, kelurahan Jagakarsa, kecamatan Jagakarsa - Jakarta Selatan 12620 - jakarta selatan	Tidak	Ya	Tidak	['Spring Bed', 'Perabot', 'Free WiFi']	['Televisi', 'Ruang Makan', 'Dapur', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-di-kebayoran-baru-62336.html	KOST DI KEBAYORAN BARU 	Rp 3.000.000	Kost Campur	JL. ANTENE IV - RADIO DALAM	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Mesin Cuci (Cuci Sendiri)', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-eksklusif-putri-pasar-minggu-omah-eyang-21850.html	Kost Eksklusif Putri Pasar Minggu, Omah Eyang	Rp 2.300.000	Kost Putri	Jl. Karang Pola III No.4, Jati Padang, Pasar Minggu	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Cuci Setrika', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-pasti-ratu-fasilitas-lengkap-harga-murah-62136.html	Kost Pasti Ratu Fasilitas Lengkap Harga Murah	Rp 2.300.000	Kost Putri	Jln Bambu Kuning No 42 Kebayoran Baru Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Dapur', 'Mesin Cuci (Cuci Sendiri)', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kos-h-deddy-mampang-prapatan-xi-62031.html	Kos H. Deddy Mampang Prapatan XI	Rp 1.200.000	Kost Campur	Jl. Mampang Prapatan XI RT. 010/01 No. 38	Tidak	Ya	Ya	['Spring Bed', 'Free WiFi', 'Kamar Mandi Dalam']	['Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kos-putri-dian-62028.html	KOS PUTRI DIAN	Rp 700.000	Kost Putra	Jln Raya lenteng Agung Gg Subur .	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-karyawan-tebet-bukitduri-jakarta-selatan-62026.html	Kost Karyawan Tebet Bukitduri Jakarta Selatan	Rp 1.100.000	Kost Putra	Jl. Ros Timur IV No.17, bukit duri, tebet, jakarta selatan	Tidak	Tidak	Ya	['Spring Bed', 'Perabot', 'Kamar Mandi Dalam']	['Dapur', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kos-ragunan-62023.html	kos ragunan	Rp 1.800.000	Kost Campur	jl harsono rm dalam no 14 ragunan, pasar minggu jaksel	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam']	['Ruang Makan', 'Dapur', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-putri-nyaman-dan-tenang-di-antasari-kebayoran-baru-61873.html	Kost Putri nyaman dan tenang di Antasari Kebayoran Baru	Rp 1.600.000	Kost Putri	Jalan H Sa'aba No.47B Cipete Utara Kebayoran Baru, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kos-wanita-strategis-di-jakarta-selatan-61976.html	Kos wanita Strategis di Jakarta Selatan	Rp 1.300.000	Kost Putri	Jl.Pancoran Barat IV A	Ya	Ya	Ya	['Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-putri-homey-hompy-residence-60502.html	Kost PUTRI Homey Hompy Residence	Rp 2.600.000	Kost Putri	Tebet Barat Dalam IVE no. 30 , Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Dapur', 'Pembantu', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-exclusive-near-lippo-mall-kemang-61866.html	Kost Exclusive near Lippo Mall Kemang	Rp 2.800.000	Kost Campur	Jl. Taman Kemang II No.39, RT.14/RW.1, Bangka, Kec. Mampang Prpt., Jakarta, Daerah Khusus Ibukota Jakarta 12730	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Makan', 'Dapur', 'Air Minum', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-batong-townhouse-61840.html	Kost @ Batong TownHouse	Rp 2.000.000	Kost Putri	Jl Hj Batong IV, Terogong, Cilandak, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-perkantoran-jalan-kaki-ke-jalan-sudirman-hanya-350m-60704.html	Kost perkantoran  Jalan kaki Ke jalan Sudirman hanya 350m	Rp 2.600.000	Kost Campur	Setiabudi III no.5	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-campur-bebas-eksekutif-2-orang-61794.html	Kost Campur Bebas Eksekutif (2 orang)	Rp 3.500.000	Kost Campur	Jalan Tebet Utara IV No. 8B Jakarta Selatan	Ya	Ya	Ya	['Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-baru-murah-lux-dan-lokasi-strategis-di-pancoran-jl-mt-haryono-55134.html	KOST BARU MURAH & LUX DAN LOKASI STRATEGIS DI PANCORAN JL. MT.HARYONO 	Rp 1.500.000	Kost Campur	Jl. Cikoko Barat Dalam 2 No. 10  Pancoran Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Makan', 'Dapur', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kosan-baru-aman-dan-nyaman-61768.html	Kosan baru... aman dan nyaman	Rp 1.400.000	Kost Campur	Belimbing village jl belimbing no 32 jagakarsa jakarta selatan 12620	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-eksklusif-rumah-17-pondok-indah-61662.html	Kost Eksklusif Rumah 17 Pondok Indah	Rp 6.500.000	Kost Campur	Jl. Metro Pondok Indah No 17, Pondok Indah Jakarta Selatan 12310	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Air Minum', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-putra-radio-dalam-61700.html	Kost Putra Radio Dalam	Rp 1.500.000	Kost Putra	Jl. Salim Raya, Samping SPBU Radio Dalam.	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Televisi', 'Air Minum', 'Cuci Setrika', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-pria-murah-tanjung-barat-60635.html	Kost pria murah tanjung barat	Rp 450.000	Kost Putra	Jalan haji Alwi no. 40 rt 4 rw 01 tanjung barat, jakarta selatan	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/gs-kost-kebayoran-lama-60519.html	GS Kost Kebayoran Lama	Rp 950.000	Kost Campur	Jl. Aa no.12 rt.011/rw.04 samping TIKI dan musholla Al Amin, pos pengumben kebayoran lama, Jakarta Selatan	Ya	Tidak	Ya	['Spring Bed', 'Perabot', 'AC', 'Kamar Mandi Dalam']	['Dapur', 'Air Minum', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-karyawan-i-tebet-barat-60469.html	Kost Karyawan/i Tebet Barat	Rp 1.20	Kost Campur	Jl.Tebet Barat XI nomor 6, sebelah PT.Sanindo, di depan taman.	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Air Minum', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/sinabung-iv-10-60496.html	SINABUNG IV/10	Rp 2.950.000	Kost Putri	jl. Sinabung IV No.10, Kel. Gunung, Kec. Kebayoran Baru	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Dapur', 'Air Minum', 'Cuci Setrika', 'Mesin Cuci (Cuci Sendiri)', 'Pembantu']
https://www.sewakost.com/jakarta/selatan/kost-exclusive-jakarta-selatan-60436.html	kost exclusive jakarta selatan	Rp 2.500.000	Kost Campur	jl P.Antasari no.32 Cilandak	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/marina-kost-kemang-60420.html	MARINA KOST KEMANG	Rp 1.800.000	Kost Campur	Jl. Kemang Utara C No.23A-D, RT.6/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Ruang Makan', 'Pembantu', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kos-putra-jl-h-naim-ii-cipete-jakarta-selatan-60408.html	Kos Putra, JL. H Naim II, Cipete, Jakarta Selatan.	Rp 600.000	Kost Putra	JL. H Naim II, Cipete, Jakarta Selatan.	Ya	Tidak	Ya	['Spring Bed', 'Perabot', 'AC', 'Kamar Mandi Dalam']	['Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/haji-ridi-90-60018.html	HAJI-RIDI-90	Rp 3.500.000	Kost Keluarga	Jl. Haji Ridi No.90, Rt05/Rw03, Kel. Ulujami, Kec. Pesanggrahan	Tidak	Tidak	Ya	['Spring Bed', 'Pemanas Air (Water Heater)']	['Dapur', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/sewa-kost-murah-45594.html	Sewa Kost Murah	Rp 850.000	Kost Campur	Lokasi:  Jl.Mampang Prapatan I,Gg. Haji Marzuki Rt.013/001 No.52B (Patokan : Musholla Misbahul Falah )	Tidak	Tidak	Ya	['Spring Bed', 'Kamar Mandi Dalam']	['Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-iris-kuningan-60318.html	Kost Iris Kuningan	Rp 3.500.000	Kost Campur	jalan karet pedurenan no. 60a, karet kuningan, setiabudi, daerah khusus ibukota jakarta, indonesia	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Dapur', 'Air Minum', 'Cuci Setrika', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-murah-di-lebak-bulus-60280.html	KOST MURAH DI LEBAK BULUS	Rp 1.000.000	Kost Campur	Jl.Haji Sijan No.72, Gg.Haji Dair, Lebak Bulus, Jakarta Selatan	Tidak	Tidak	Ya	['Spring Bed', 'Perabot', 'Kamar Mandi Dalam']	['Dapur', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-syariah-near-jalan-gatot-subroto-2-60287.html	kost Syariah near Jalan Gatot Subroto 2	Rp 3.500.000	Kost Campur	Firdaus Mansion, Jalan Kelinkit No.41, Menteng Dalam, Kecamatan Tebet ,South Jakarta	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-putri-dekat-stasiun-kebayoran-universitas-pertamina-gandaria-city-rspp-binus-high-school-57740.html	Kost putri dekat Stasiun Kebayoran ,Universitas pertamina, gandaria city, RSPP, Binus High School	Rp 1.900.000	Kost Putri	Jl Masjid Annur III Kav DPR no 19B , grogol selatan , KBY LAMA	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-aghnia-60103.html	Kost Aghnia	Rp 1.750.000	Kost Campur	Jl Administrasi Tanah abang	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kosan-blackwell-60061.html	kosan Blackwell	Rp 1.300.000	Kost Putri	Jln Nurul ikhsan 1 no 57, Cipedak  kec Jagakarsa Jaksel.	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kulkas', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Mesin Cuci (Cuci Sendiri)', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-blok-m-pulo-raya-59981.html	Kost Blok M Pulo Raya	Rp 2.550.000	Kost Campur	Jl.Pulo Raya II 27-B/5, RT.013/RW.01, Petogogan, Kebayoran Baru, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Dapur']
https://www.sewakost.com/jakarta/selatan/kost-putri-murah-cilandak-tengah-dekat-gedung-talavera-jakarta-selatan-59755.html	Kost Putri MURAH Cilandak Tengah, Dekat Gedung Talavera, Jakarta Selatan	Rp 1.500.000	Kost Putri	Jalan Cilandak Tengah, Jakarta Selatan	Ya	Tidak	Ya	['Spring Bed', 'AC', 'Kamar Mandi Dalam']	['Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/omah-tentrem-pasar-minggu-59721.html	Omah Tentrem Pasar Minggu	Rp 1.900.000	Kost Putra	Komplek Kejaksaan Agung RI Blok J-25, Jln. Raya Ragunan, Kel. Pasar Minggu Kec. Pasar Minggu, Jakarta Selatan 12520	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kos-cilandak-lima-59714.html	Kos Cilandak Lima	Rp 1.500.000	Kost Putri	Cilandak 5 no.5. Jakarta 12430	Ya	Ya	Ya	['Free WiFi', 'Kulkas', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Ruang Makan', 'Dapur']
https://www.sewakost.com/jakarta/selatan/kost-putri-azura-59671.html	Kost Putri Azura	Rp 1.800.000	Kost Putri	Jl. Bunga mawar No 1 / p. Antasri Rt 13/02 cipete selatan cilandak jaksel	Ya	Ya	Ya	['Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Dapur']
